t_mono,wall_ts,model,phase,gpu_w,gpu_temp_c,cpu_temp_c,cpu_pct
12595.251,,qwen3.5:2b,run2_p13,108.41,59.0,,
12595.775,,qwen3.5:2b,run2_p13,108.36,60.0,,
12596.301,,qwen3.5:2b,run2_p13,108.52,60.0,,
12596.828,,qwen3.5:2b,run2_p13,108.68,60.0,,
12597.353,,qwen3.5:2b,run2_p13,108.21,60.0,,
12597.879,,qwen3.5:2b,run2_p13,107.87,60.0,,
12598.406,,qwen3.5:2b,run2_p13,107.82,60.0,,
12598.931,,qwen3.5:2b,run2_p13,107.40,60.0,,
12599.457,,qwen3.5:2b,run2_p13,107.51,60.0,,
12599.983,,qwen3.5:2b,run2_p13,107.76,60.0,,
12600.510,,qwen3.5:2b,run2_p13,107.66,60.0,,
12601.038,,qwen3.5:2b,run2_p13,107.79,60.0,,
12601.579,,qwen3.5:2b,run2_p13,108.49,60.0,,
12602.103,,qwen3.5:2b,run2_p13,108.52,60.0,,
12602.629,,qwen3.5:2b,run2_p13,108.68,61.0,,
12603.153,,qwen3.5:2b,run2_p13,109.00,60.0,,
12603.680,,qwen3.5:2b,run2_p13,108.64,60.0,,
12604.203,,qwen3.5:2b,run2_p13,108.51,60.0,,
12604.726,,qwen3.5:2b,run2_p13,108.11,60.0,,
12605.252,,qwen3.5:2b,run2_p13,108.67,60.0,,
12605.774,,qwen3.5:2b,run2_p13,108.73,60.0,,
12606.298,,qwen3.5:2b,run2_p13,108.55,60.0,,
12606.824,,qwen3.5:2b,run2_p13,108.41,61.0,,
12607.347,,qwen3.5:2b,run2_p13,108.23,61.0,,
12607.874,,qwen3.5:2b,run2_p13,108.54,61.0,,
12608.400,,qwen3.5:2b,run2_p13,108.16,60.0,,
12608.925,,qwen3.5:2b,run2_p13,107.90,61.0,,
12609.447,,qwen3.5:2b,run2_p13,107.41,60.0,,
12609.971,,qwen3.5:2b,run2_p13,108.18,60.0,,
12610.495,,qwen3.5:2b,run2_p13,108.36,60.0,,
12611.018,,qwen3.5:2b,run2_p13,108.39,61.0,,
12611.554,,qwen3.5:2b,run2_p13,108.83,60.0,,
12612.089,,qwen3.5:2b,run2_p13,108.83,60.0,,
12612.613,,qwen3.5:2b,run2_p13,108.92,60.0,,
12613.139,,qwen3.5:2b,run2_p13,108.71,60.0,,
12613.662,,qwen3.5:2b,run2_p13,108.86,60.0,,
12614.192,,qwen3.5:2b,run2_p13,108.55,60.0,,
12614.715,,qwen3.5:2b,run2_p13,108.60,60.0,,
12615.237,,qwen3.5:2b,run2_p13,109.04,60.0,,
12615.762,,qwen3.5:2b,run2_p13,109.10,60.0,,
12616.286,,qwen3.5:2b,run2_p13,108.61,61.0,,
12616.810,,qwen3.5:2b,run2_p13,108.57,60.0,,
12617.337,,qwen3.5:2b,run2_p13,109.12,61.0,,
12617.861,,qwen3.5:2b,run2_p13,109.04,60.0,,
12618.384,,qwen3.5:2b,run2_p13,109.04,60.0,,
12618.909,,qwen3.5:2b,run2_p13,108.67,60.0,,
12619.431,,qwen3.5:2b,run2_p13,108.57,60.0,,
12619.953,,qwen3.5:2b,run2_p13,108.86,60.0,,
12620.474,,qwen3.5:2b,run2_p13,109.09,60.0,,
12620.997,,qwen3.5:2b,run2_p13,108.95,60.0,,
12621.522,,qwen3.5:2b,run2_p13,108.96,60.0,,
12622.046,,qwen3.5:2b,run2_p13,109.15,60.0,,
12622.573,,qwen3.5:2b,run2_p13,108.92,60.0,,
12623.095,,qwen3.5:2b,run2_p13,109.12,60.0,,
12623.616,,qwen3.5:2b,run2_p13,109.07,60.0,,
12624.139,,qwen3.5:2b,run2_p13,109.15,60.0,,
12624.662,,qwen3.5:2b,run2_p13,108.91,60.0,,
12625.184,,qwen3.5:2b,run2_p13,109.15,61.0,,
12625.705,,qwen3.5:2b,run2_p13,109.49,60.0,,
12626.228,,qwen3.5:2b,run2_p13,108.96,60.0,,
12626.750,,qwen3.5:2b,run2_p13,108.98,60.0,,
12627.274,,qwen3.5:2b,run2_p13,108.97,60.0,,
12627.796,,qwen3.5:2b,run2_p13,108.73,60.0,,
12628.319,,qwen3.5:2b,run2_p13,108.86,61.0,,
12628.842,,qwen3.5:2b,run2_p13,109.40,61.0,,
12629.371,,qwen3.5:2b,run2_p13,109.18,61.0,,
12629.894,,qwen3.5:2b,run2_p13,109.03,60.0,,
12630.417,,qwen3.5:2b,run2_p13,109.15,60.0,,
12630.940,,qwen3.5:2b,run2_p13,109.26,61.0,,
12631.467,,qwen3.5:2b,run2_p13,109.31,61.0,,
12631.994,,qwen3.5:2b,run2_p13,109.07,60.0,,
12632.516,,qwen3.5:2b,run2_p13,109.04,61.0,,
12633.038,,qwen3.5:2b,run2_p13,109.05,61.0,,
12633.562,,qwen3.5:2b,run2_p13,109.16,60.0,,
12634.085,,qwen3.5:2b,run2_p13,109.31,60.0,,
12634.610,,qwen3.5:2b,run2_p13,109.55,61.0,,
12635.135,,qwen3.5:2b,run2_p13,109.48,60.0,,
12635.666,,qwen3.5:2b,run2_p13,108.33,60.0,,
12636.192,,qwen3.5:2b,run2_p13,115.31,64.0,,
12636.717,,qwen3.5:2b,run2_p13,115.09,61.0,,
12637.242,,qwen3.5:2b,run2_p13,109.25,61.0,,
12637.770,,qwen3.5:2b,run2_p13,108.57,61.0,,
12638.294,,qwen3.5:2b,run2_p13,108.70,60.0,,
12638.816,,qwen3.5:2b,run2_p13,108.82,60.0,,
12639.339,,qwen3.5:2b,run2_p13,108.25,60.0,,
12639.863,,qwen3.5:2b,run2_p13,108.19,60.0,,
12640.386,,qwen3.5:2b,run2_p13,108.43,60.0,,
12640.914,,qwen3.5:2b,run2_p13,108.78,60.0,,
12641.446,,qwen3.5:2b,run2_p13,108.80,60.0,,
12641.969,,qwen3.5:2b,run2_p13,108.04,60.0,,
12642.494,,qwen3.5:2b,run2_p13,108.24,60.0,,
12643.021,,qwen3.5:2b,run2_p13,108.57,60.0,,
12643.546,,qwen3.5:2b,run2_p13,109.00,60.0,,
12644.071,,qwen3.5:2b,run2_p13,109.04,60.0,,
12644.606,,qwen3.5:2b,run2_p13,108.71,60.0,,
12645.129,,qwen3.5:2b,run2_p13,108.33,60.0,,
12645.654,,qwen3.5:2b,run2_p13,108.14,60.0,,
12646.177,,qwen3.5:2b,run2_p13,108.24,60.0,,
12646.702,,qwen3.5:2b,run2_p13,108.56,60.0,,
12647.226,,qwen3.5:2b,run2_p13,108.49,61.0,,
12647.753,,qwen3.5:2b,run2_p13,107.71,60.0,,
12648.278,,qwen3.5:2b,run2_p13,107.85,60.0,,
12648.802,,qwen3.5:2b,run2_p13,108.13,61.0,,
12649.329,,qwen3.5:2b,run2_p13,108.30,60.0,,
12649.852,,qwen3.5:2b,run2_p13,108.26,60.0,,
12650.374,,qwen3.5:2b,run2_p13,108.27,60.0,,
12650.897,,qwen3.5:2b,run2_p13,107.88,60.0,,
12651.420,,qwen3.5:2b,run2_p13,107.89,60.0,,
12651.946,,qwen3.5:2b,run2_p13,108.29,60.0,,
12652.471,,qwen3.5:2b,run2_p13,108.53,60.0,,
12652.992,,qwen3.5:2b,run2_p13,108.12,60.0,,
12653.515,,qwen3.5:2b,run2_p13,108.06,60.0,,
12654.039,,qwen3.5:2b,run2_p13,108.70,60.0,,
12654.561,,qwen3.5:2b,run2_p13,108.75,60.0,,
12655.085,,qwen3.5:2b,run2_p13,108.16,60.0,,
12655.608,,qwen3.5:2b,run2_p13,108.30,60.0,,
12656.136,,qwen3.5:2b,run2_p13,107.69,60.0,,
12656.659,,qwen3.5:2b,run2_p13,107.94,60.0,,
12657.182,,qwen3.5:2b,run2_p13,108.46,60.0,,
12657.706,,qwen3.5:2b,run2_p13,108.66,60.0,,
12658.232,,qwen3.5:2b,run2_p13,108.53,60.0,,
12658.758,,qwen3.5:2b,run2_p13,108.04,60.0,,
12659.286,,qwen3.5:2b,run2_p13,112.39,65.0,,
12659.812,,qwen3.5:2b,run2_p13,112.75,61.0,,
12660.349,,qwen3.5:2b,run2_p14,85.91,57.0,,
12660.877,,qwen3.5:2b,run2_p14,72.92,52.0,,
12661.416,,qwen3.5:2b,run2_p14,95.18,60.0,,
12661.947,,qwen3.5:2b,run2_p14,107.53,60.0,,
12662.479,,qwen3.5:2b,run2_p14,107.67,60.0,,
12663.007,,qwen3.5:2b,run2_p14,107.92,60.0,,
12663.539,,qwen3.5:2b,run2_p14,107.89,60.0,,
12664.063,,qwen3.5:2b,run2_p14,107.61,60.0,,
12664.588,,qwen3.5:2b,run2_p14,107.72,60.0,,
12665.115,,qwen3.5:2b,run2_p14,107.75,60.0,,
12665.641,,qwen3.5:2b,run2_p14,107.40,60.0,,
12666.171,,qwen3.5:2b,run2_p14,107.59,60.0,,
12666.708,,qwen3.5:2b,run2_p14,107.87,60.0,,
12667.231,,qwen3.5:2b,run2_p14,108.20,60.0,,
12667.765,,qwen3.5:2b,run2_p14,108.19,60.0,,
12668.296,,qwen3.5:2b,run2_p14,108.19,60.0,,
12668.830,,qwen3.5:2b,run2_p14,107.58,60.0,,
12669.369,,qwen3.5:2b,run2_p14,107.34,60.0,,
12669.926,,qwen3.5:2b,run2_p14,108.29,60.0,,
12670.456,,qwen3.5:2b,run2_p14,108.25,60.0,,
12670.982,,qwen3.5:2b,run2_p14,108.38,60.0,,
12671.513,,qwen3.5:2b,run2_p14,108.65,60.0,,
12672.040,,qwen3.5:2b,run2_p14,108.97,60.0,,
12672.566,,qwen3.5:2b,run2_p14,108.98,60.0,,
12673.091,,qwen3.5:2b,run2_p14,108.67,60.0,,
12673.621,,qwen3.5:2b,run2_p14,108.33,60.0,,
12674.160,,qwen3.5:2b,run2_p14,108.39,60.0,,
12674.685,,qwen3.5:2b,run2_p14,108.41,60.0,,
12675.212,,qwen3.5:2b,run2_p14,108.63,60.0,,
12675.748,,qwen3.5:2b,run2_p14,108.61,60.0,,
12676.280,,qwen3.5:2b,run2_p14,108.79,60.0,,
12676.814,,qwen3.5:2b,run2_p14,108.88,60.0,,
12677.352,,qwen3.5:2b,run2_p14,108.96,61.0,,
12677.890,,qwen3.5:2b,run2_p14,108.61,60.0,,
12678.425,,qwen3.5:2b,run2_p14,108.46,60.0,,
12678.960,,qwen3.5:2b,run2_p14,109.10,60.0,,
12679.497,,qwen3.5:2b,run2_p14,108.22,60.0,,
12680.027,,qwen3.5:2b,run2_p14,107.81,60.0,,
12680.551,,qwen3.5:2b,run2_p14,108.24,60.0,,
12681.080,,qwen3.5:2b,run2_p14,108.58,60.0,,
12681.604,,qwen3.5:2b,run2_p14,108.61,60.0,,
12682.127,,qwen3.5:2b,run2_p14,108.70,60.0,,
12682.650,,qwen3.5:2b,run2_p14,108.60,60.0,,
12683.176,,qwen3.5:2b,run2_p14,108.92,60.0,,
12683.721,,qwen3.5:2b,run3_p0,97.63,60.0,,
12684.252,,qwen3.5:2b,run3_p0,85.09,53.0,,
12684.778,,qwen3.5:2b,run3_p0,96.04,60.0,,
12685.305,,qwen3.5:2b,run3_p0,107.99,59.0,,
12685.832,,qwen3.5:2b,run3_p0,108.00,60.0,,
12686.366,,qwen3.5:2b,run3_p1,85.03,60.0,,
12686.892,,qwen3.5:2b,run3_p1,76.97,59.0,,
12687.416,,qwen3.5:2b,run3_p1,93.94,59.0,,
12687.944,,qwen3.5:2b,run3_p1,108.04,60.0,,
12688.470,,qwen3.5:2b,run3_p1,107.97,59.0,,
12688.995,,qwen3.5:2b,run3_p1,108.15,60.0,,
12689.518,,qwen3.5:2b,run3_p1,108.26,60.0,,
12690.041,,qwen3.5:2b,run3_p1,107.93,60.0,,
12690.570,,qwen3.5:2b,run3_p1,108.15,60.0,,
12691.094,,qwen3.5:2b,run3_p1,108.25,60.0,,
12691.631,,qwen3.5:2b,run3_p2,90.98,56.0,,
12692.155,,qwen3.5:2b,run3_p2,82.38,57.0,,
12692.681,,qwen3.5:2b,run3_p2,93.83,59.0,,
12693.206,,qwen3.5:2b,run3_p2,108.00,60.0,,
12693.729,,qwen3.5:2b,run3_p2,107.93,60.0,,
12694.253,,qwen3.5:2b,run3_p2,108.11,60.0,,
12694.783,,qwen3.5:2b,run3_p2,107.21,59.0,,
12695.315,,qwen3.5:2b,run3_p2,107.15,60.0,,
12695.842,,qwen3.5:2b,run3_p2,107.87,60.0,,
12696.365,,qwen3.5:2b,run3_p2,107.78,60.0,,
12696.894,,qwen3.5:2b,run3_p2,108.05,60.0,,
12697.418,,qwen3.5:2b,run3_p2,108.01,60.0,,
12697.945,,qwen3.5:2b,run3_p2,108.01,60.0,,
12698.469,,qwen3.5:2b,run3_p2,107.86,60.0,,
12698.995,,qwen3.5:2b,run3_p2,107.82,60.0,,
12699.525,,qwen3.5:2b,run3_p2,108.11,60.0,,
12700.054,,qwen3.5:2b,run3_p3,102.47,60.0,,
12700.586,,qwen3.5:2b,run3_p3,89.11,54.0,,
12701.117,,qwen3.5:2b,run3_p3,89.04,59.0,,
12701.645,,qwen3.5:2b,run3_p3,107.63,60.0,,
12702.167,,qwen3.5:2b,run3_p3,107.82,60.0,,
12702.690,,qwen3.5:2b,run3_p3,107.77,60.0,,
12703.217,,qwen3.5:2b,run3_p3,107.69,60.0,,
12703.739,,qwen3.5:2b,run3_p3,107.18,60.0,,
12704.264,,qwen3.5:2b,run3_p3,107.39,60.0,,
12704.791,,qwen3.5:2b,run3_p3,107.33,60.0,,
12705.318,,qwen3.5:2b,run3_p3,107.56,60.0,,
12705.849,,qwen3.5:2b,run3_p4,90.33,54.0,,
12706.374,,qwen3.5:2b,run3_p4,80.90,58.0,,
12706.899,,qwen3.5:2b,run3_p4,92.01,60.0,,
12707.423,,qwen3.5:2b,run3_p4,107.67,60.0,,
12707.952,,qwen3.5:2b,run3_p4,107.59,60.0,,
12708.479,,qwen3.5:2b,run3_p4,107.93,60.0,,
12709.008,,qwen3.5:2b,run3_p4,107.61,60.0,,
12709.531,,qwen3.5:2b,run3_p4,107.65,60.0,,
12710.066,,qwen3.5:2b,run3_p5,104.31,60.0,,
12710.591,,qwen3.5:2b,run3_p5,91.14,56.0,,
12711.115,,qwen3.5:2b,run3_p5,94.56,59.0,,
12711.639,,qwen3.5:2b,run3_p5,107.37,60.0,,
12712.162,,qwen3.5:2b,run3_p5,107.61,60.0,,
12712.688,,qwen3.5:2b,run3_p5,107.58,60.0,,
12713.212,,qwen3.5:2b,run3_p5,107.34,60.0,,
12713.741,,qwen3.5:2b,run3_p5,107.14,60.0,,
12714.264,,qwen3.5:2b,run3_p5,106.36,60.0,,
12714.786,,qwen3.5:2b,run3_p5,106.90,60.0,,
12715.312,,qwen3.5:2b,run3_p5,107.94,60.0,,
12715.837,,qwen3.5:2b,run3_p5,107.45,60.0,,
12716.361,,qwen3.5:2b,run3_p5,107.10,60.0,,
12716.884,,qwen3.5:2b,run3_p5,107.53,60.0,,
12717.408,,qwen3.5:2b,run3_p5,107.78,60.0,,
12717.932,,qwen3.5:2b,run3_p5,107.67,60.0,,
12718.456,,qwen3.5:2b,run3_p5,107.74,59.0,,
12718.982,,qwen3.5:2b,run3_p5,108.15,60.0,,
12719.507,,qwen3.5:2b,run3_p5,107.67,60.0,,
12720.031,,qwen3.5:2b,run3_p5,107.39,60.0,,
12720.556,,qwen3.5:2b,run3_p5,107.64,60.0,,
12721.080,,qwen3.5:2b,run3_p5,107.96,60.0,,
12721.609,,qwen3.5:2b,run3_p5,107.62,60.0,,
12722.137,,qwen3.5:2b,run3_p5,107.65,60.0,,
12722.660,,qwen3.5:2b,run3_p5,107.75,60.0,,
12723.192,,qwen3.5:2b,run3_p6,101.55,60.0,,
12723.716,,qwen3.5:2b,run3_p6,90.70,53.0,,
12724.241,,qwen3.5:2b,run3_p6,90.83,59.0,,
12724.766,,qwen3.5:2b,run3_p6,107.56,60.0,,
12725.291,,qwen3.5:2b,run3_p6,107.47,60.0,,
12725.816,,qwen3.5:2b,run3_p6,107.35,60.0,,
12726.341,,qwen3.5:2b,run3_p6,107.44,60.0,,
12726.863,,qwen3.5:2b,run3_p6,107.56,60.0,,
12727.388,,qwen3.5:2b,run3_p6,107.49,60.0,,
12727.916,,qwen3.5:2b,run3_p6,107.59,60.0,,
12728.442,,qwen3.5:2b,run3_p6,107.45,60.0,,
12728.966,,qwen3.5:2b,run3_p6,107.44,60.0,,
12729.492,,qwen3.5:2b,run3_p6,106.95,60.0,,
12730.018,,qwen3.5:2b,run3_p6,107.17,60.0,,
12730.541,,qwen3.5:2b,run3_p6,107.62,60.0,,
12731.064,,qwen3.5:2b,run3_p6,107.85,60.0,,
12731.603,,qwen3.5:2b,run3_p6,108.22,60.0,,
12732.127,,qwen3.5:2b,run3_p6,108.33,60.0,,
12732.658,,qwen3.5:2b,run3_p6,108.07,60.0,,
12733.181,,qwen3.5:2b,run3_p6,108.50,60.0,,
12733.705,,qwen3.5:2b,run3_p6,108.88,60.0,,
12734.228,,qwen3.5:2b,run3_p6,108.49,60.0,,
12734.752,,qwen3.5:2b,run3_p6,107.93,60.0,,
12735.276,,qwen3.5:2b,run3_p6,107.88,60.0,,
12735.802,,qwen3.5:2b,run3_p6,108.72,60.0,,
12736.326,,qwen3.5:2b,run3_p6,108.54,60.0,,
12736.852,,qwen3.5:2b,run3_p6,108.18,60.0,,
12737.376,,qwen3.5:2b,run3_p6,108.08,60.0,,
12737.898,,qwen3.5:2b,run3_p6,108.16,60.0,,
12738.421,,qwen3.5:2b,run3_p6,108.09,60.0,,
12738.946,,qwen3.5:2b,run3_p6,108.46,60.0,,
12739.469,,qwen3.5:2b,run3_p6,108.28,60.0,,
12739.990,,qwen3.5:2b,run3_p6,108.34,60.0,,
12740.514,,qwen3.5:2b,run3_p6,108.44,60.0,,
12741.037,,qwen3.5:2b,run3_p6,108.58,60.0,,
12741.559,,qwen3.5:2b,run3_p6,108.50,60.0,,
12742.084,,qwen3.5:2b,run3_p6,107.89,60.0,,
12742.607,,qwen3.5:2b,run3_p6,108.38,60.0,,
12743.139,,qwen3.5:2b,run3_p7,77.88,52.0,,
12743.662,,qwen3.5:2b,run3_p7,68.92,59.0,,
12744.184,,qwen3.5:2b,run3_p7,93.12,60.0,,
12744.706,,qwen3.5:2b,run3_p7,107.28,60.0,,
12745.228,,qwen3.5:2b,run3_p7,107.57,60.0,,
12745.753,,qwen3.5:2b,run3_p7,108.04,60.0,,
12746.277,,qwen3.5:2b,run3_p7,107.87,60.0,,
12746.802,,qwen3.5:2b,run3_p7,107.75,60.0,,
12747.327,,qwen3.5:2b,run3_p7,107.82,59.0,,
12747.850,,qwen3.5:2b,run3_p7,107.83,60.0,,
12748.372,,qwen3.5:2b,run3_p7,107.88,60.0,,
12748.896,,qwen3.5:2b,run3_p7,107.83,60.0,,
12749.418,,qwen3.5:2b,run3_p7,108.06,60.0,,
12749.942,,qwen3.5:2b,run3_p7,108.01,60.0,,
12750.464,,qwen3.5:2b,run3_p7,108.22,60.0,,
12750.989,,qwen3.5:2b,run3_p7,108.51,60.0,,
12751.512,,qwen3.5:2b,run3_p7,108.11,60.0,,
12752.036,,qwen3.5:2b,run3_p7,107.66,60.0,,
12752.562,,qwen3.5:2b,run3_p7,107.20,60.0,,
12753.088,,qwen3.5:2b,run3_p7,106.72,60.0,,
12753.613,,qwen3.5:2b,run3_p7,106.56,60.0,,
12754.138,,qwen3.5:2b,run3_p7,106.45,60.0,,
12754.662,,qwen3.5:2b,run3_p7,106.65,60.0,,
12755.188,,qwen3.5:2b,run3_p7,106.40,60.0,,
12755.712,,qwen3.5:2b,run3_p7,106.39,60.0,,
12756.236,,qwen3.5:2b,run3_p7,106.63,60.0,,
12756.759,,qwen3.5:2b,run3_p7,106.43,60.0,,
12757.283,,qwen3.5:2b,run3_p7,106.63,60.0,,
12757.806,,qwen3.5:2b,run3_p7,106.64,60.0,,
12758.338,,qwen3.5:2b,run3_p7,106.63,60.0,,
12758.861,,qwen3.5:2b,run3_p7,107.07,60.0,,
12759.385,,qwen3.5:2b,run3_p7,106.90,60.0,,
12759.907,,qwen3.5:2b,run3_p7,106.93,59.0,,
12760.432,,qwen3.5:2b,run3_p7,106.99,60.0,,
12760.958,,qwen3.5:2b,run3_p7,107.00,60.0,,
12761.483,,qwen3.5:2b,run3_p7,106.50,60.0,,
12762.006,,qwen3.5:2b,run3_p7,106.25,59.0,,
12762.538,,qwen3.5:2b,run3_p7,106.10,60.0,,
12763.065,,qwen3.5:2b,run3_p7,106.27,60.0,,
12763.594,,qwen3.5:2b,run3_p7,106.44,60.0,,
12764.121,,qwen3.5:2b,run3_p7,106.73,60.0,,
12764.649,,qwen3.5:2b,run3_p7,106.43,60.0,,
12765.185,,qwen3.5:2b,run3_p7,106.73,60.0,,
12765.719,,qwen3.5:2b,run3_p7,106.44,59.0,,
12766.258,,qwen3.5:2b,run3_p7,106.33,60.0,,
12766.783,,qwen3.5:2b,run3_p7,106.19,59.0,,
12767.308,,qwen3.5:2b,run3_p7,106.47,59.0,,
12767.834,,qwen3.5:2b,run3_p7,106.80,60.0,,
12768.364,,qwen3.5:2b,run3_p7,106.65,59.0,,
12768.889,,qwen3.5:2b,run3_p7,106.68,60.0,,
12769.413,,qwen3.5:2b,run3_p7,106.62,60.0,,
12769.939,,qwen3.5:2b,run3_p7,105.74,59.0,,
12770.463,,qwen3.5:2b,run3_p7,105.93,60.0,,
12770.992,,qwen3.5:2b,run3_p7,106.31,60.0,,
12771.517,,qwen3.5:2b,run3_p7,106.20,60.0,,
12772.043,,qwen3.5:2b,run3_p7,106.19,60.0,,
12772.568,,qwen3.5:2b,run3_p7,106.02,60.0,,
12773.092,,qwen3.5:2b,run3_p7,106.26,60.0,,
12773.615,,qwen3.5:2b,run3_p7,106.27,60.0,,
12774.139,,qwen3.5:2b,run3_p7,106.18,59.0,,
12774.663,,qwen3.5:2b,run3_p7,106.28,60.0,,
12775.187,,qwen3.5:2b,run3_p7,106.26,60.0,,
12775.712,,qwen3.5:2b,run3_p8,97.53,60.0,,
12776.239,,qwen3.5:2b,run3_p8,87.67,57.0,,
12776.765,,qwen3.5:2b,run3_p8,90.24,59.0,,
12777.290,,qwen3.5:2b,run3_p8,105.74,59.0,,
12777.814,,qwen3.5:2b,run3_p8,105.91,59.0,,
12778.340,,qwen3.5:2b,run3_p8,106.08,60.0,,
12778.866,,qwen3.5:2b,run3_p8,106.00,60.0,,
12779.388,,qwen3.5:2b,run3_p8,105.77,60.0,,
12779.914,,qwen3.5:2b,run3_p8,105.88,60.0,,
12780.440,,qwen3.5:2b,run3_p8,105.80,59.0,,
12780.967,,qwen3.5:2b,run3_p8,106.00,60.0,,
12781.495,,qwen3.5:2b,run3_p8,105.92,60.0,,
12782.019,,qwen3.5:2b,run3_p8,105.86,60.0,,
12782.544,,qwen3.5:2b,run3_p8,106.21,60.0,,
12783.071,,qwen3.5:2b,run3_p8,106.07,60.0,,
12783.598,,qwen3.5:2b,run3_p8,105.79,60.0,,
12784.123,,qwen3.5:2b,run3_p8,106.25,60.0,,
12784.651,,qwen3.5:2b,run3_p8,106.13,59.0,,
12785.175,,qwen3.5:2b,run3_p8,106.28,60.0,,
12785.699,,qwen3.5:2b,run3_p8,106.30,60.0,,
12786.230,,qwen3.5:2b,run3_p8,106.12,60.0,,
12786.756,,qwen3.5:2b,run3_p8,106.34,59.0,,
12787.283,,qwen3.5:2b,run3_p8,106.45,60.0,,
12787.814,,qwen3.5:2b,run3_p8,106.48,59.0,,
12788.339,,qwen3.5:2b,run3_p8,106.29,60.0,,
12788.864,,qwen3.5:2b,run3_p8,106.41,60.0,,
12789.397,,qwen3.5:2b,run3_p8,106.51,60.0,,
12789.938,,qwen3.5:2b,run3_p8,106.64,60.0,,
12790.464,,qwen3.5:2b,run3_p8,106.28,60.0,,
12790.990,,qwen3.5:2b,run3_p8,106.12,60.0,,
12791.532,,qwen3.5:2b,run3_p8,106.71,60.0,,
12792.058,,qwen3.5:2b,run3_p8,106.23,60.0,,
12792.583,,qwen3.5:2b,run3_p8,105.98,60.0,,
12793.106,,qwen3.5:2b,run3_p8,106.48,59.0,,
12793.635,,qwen3.5:2b,run3_p8,106.35,60.0,,
12794.162,,qwen3.5:2b,run3_p8,106.26,60.0,,
12794.687,,qwen3.5:2b,run3_p8,106.58,60.0,,
12795.218,,qwen3.5:2b,run3_p8,105.98,60.0,,
12795.744,,qwen3.5:2b,run3_p8,105.74,60.0,,
12796.269,,qwen3.5:2b,run3_p8,106.28,60.0,,
12796.794,,qwen3.5:2b,run3_p8,106.68,60.0,,
12797.319,,qwen3.5:2b,run3_p8,106.55,59.0,,
12797.847,,qwen3.5:2b,run3_p8,106.47,59.0,,
12798.379,,qwen3.5:2b,run3_p8,106.74,60.0,,
12798.909,,qwen3.5:2b,run3_p8,106.65,60.0,,
12799.432,,qwen3.5:2b,run3_p8,106.37,60.0,,
12799.957,,qwen3.5:2b,run3_p8,106.51,60.0,,
12800.484,,qwen3.5:2b,run3_p8,106.67,60.0,,
12801.008,,qwen3.5:2b,run3_p8,106.63,60.0,,
12801.533,,qwen3.5:2b,run3_p8,106.37,59.0,,
12802.055,,qwen3.5:2b,run3_p8,106.08,60.0,,
12802.582,,qwen3.5:2b,run3_p8,106.17,60.0,,
12803.106,,qwen3.5:2b,run3_p8,106.22,59.0,,
12803.631,,qwen3.5:2b,run3_p8,106.12,60.0,,
12804.156,,qwen3.5:2b,run3_p8,106.46,60.0,,
12804.681,,qwen3.5:2b,run3_p8,106.84,60.0,,
12805.205,,qwen3.5:2b,run3_p8,106.93,60.0,,
12805.739,,qwen3.5:2b,run3_p9,89.39,59.0,,
12806.263,,qwen3.5:2b,run3_p9,80.28,52.0,,
12806.790,,qwen3.5:2b,run3_p9,91.22,59.0,,
12807.314,,qwen3.5:2b,run3_p9,105.79,59.0,,
12807.836,,qwen3.5:2b,run3_p9,106.20,59.0,,
12808.361,,qwen3.5:2b,run3_p9,106.20,60.0,,
12808.886,,qwen3.5:2b,run3_p9,105.19,60.0,,
12809.411,,qwen3.5:2b,run3_p9,105.75,60.0,,
12809.935,,qwen3.5:2b,run3_p9,106.90,60.0,,
12810.460,,qwen3.5:2b,run3_p9,106.66,60.0,,
12810.985,,qwen3.5:2b,run3_p9,105.82,59.0,,
12811.510,,qwen3.5:2b,run3_p9,105.88,60.0,,
12812.036,,qwen3.5:2b,run3_p9,106.02,60.0,,
12812.560,,qwen3.5:2b,run3_p9,106.06,59.0,,
12813.085,,qwen3.5:2b,run3_p9,105.93,59.0,,
12813.610,,qwen3.5:2b,run3_p9,106.20,60.0,,
12814.135,,qwen3.5:2b,run3_p9,106.43,60.0,,
12814.662,,qwen3.5:2b,run3_p9,106.41,60.0,,
12815.187,,qwen3.5:2b,run3_p9,106.68,60.0,,
12815.712,,qwen3.5:2b,run3_p9,106.57,59.0,,
12816.236,,qwen3.5:2b,run3_p9,106.49,60.0,,
12816.765,,qwen3.5:2b,run3_p9,106.40,60.0,,
12817.295,,qwen3.5:2b,run3_p9,106.32,59.0,,
12817.822,,qwen3.5:2b,run3_p9,105.93,59.0,,
12818.357,,qwen3.5:2b,run3_p9,106.08,60.0,,
12818.885,,qwen3.5:2b,run3_p9,106.51,60.0,,
12819.410,,qwen3.5:2b,run3_p9,106.49,59.0,,
12819.936,,qwen3.5:2b,run3_p9,106.03,60.0,,
12820.461,,qwen3.5:2b,run3_p9,105.88,60.0,,
12820.990,,qwen3.5:2b,run3_p9,105.93,60.0,,
12821.531,,qwen3.5:2b,run3_p9,106.19,60.0,,
12822.061,,qwen3.5:2b,run3_p9,106.25,59.0,,
12822.587,,qwen3.5:2b,run3_p9,106.25,60.0,,
12823.115,,qwen3.5:2b,run3_p9,106.40,60.0,,
12823.643,,qwen3.5:2b,run3_p9,106.33,60.0,,
12824.169,,qwen3.5:2b,run3_p9,106.22,60.0,,
